is_squeezed,energy_level,momentum,fired,Signal,timestamp,ticker,name
True,3,0.03333346048990885,False,觀望 (動能減弱),2026-03-20 00:00:00,4502.TWO,健信
True,2,-0.1333332061767578,False,賣出 (動能轉弱),2026-03-20 00:00:00,1742.TWO,台蠟
True,2,0.30833339691162104,False,買入 (動能增強),2026-03-20 00:00:00,3252.TWO,海灣
True,2,6.357828776023163e-07,False,觀望 (動能減弱),2026-03-20 00:00:00,4558.TWO,寶緯
True,2,0.013333320617675781,False,買入 (動能增強),2026-03-20 00:00:00,5531.TW,鄉林
True,2,-0.15833282470703125,False,觀察 (跌勢收斂),2026-03-20 00:00:00,6821.TWO,聯寶
True,2,0.1333332061767578,False,買入 (動能增強),2026-03-20 00:00:00,8024.TWO,佑華
True,2,0.03333346048990885,False,買入 (動能增強),2026-03-20 00:00:00,8450.TWO,霹靂
True,1,0.38333320617675776,False,買入 (動能增強),2026-03-20 00:00:00,1722.TW,台肥
True,1,-0.5,False,賣出 (動能轉弱),2026-03-20 00:00:00,1730.TW,花仙子
True,1,0.09999958674112956,False,買入 (動能增強),2026-03-20 00:00:00,1813.TWO,寶利徠
True,1,0.35000038146972656,False,買入 (動能增強),2026-03-20 00:00:00,2027.TW,大成鋼
True,1,-0.34999974568684894,False,賣出 (動能轉弱),2026-03-20 00:00:00,2061.TWO,風青
True,1,-0.3249998092651367,False,觀察 (跌勢收斂),2026-03-20 00:00:00,2434.TW,統懋
True,1,-0.5166664123535155,False,觀察 (跌勢收斂),2026-03-20 00:00:00,2539.TW,櫻花建
True,1,-0.22499974568684894,False,觀察 (跌勢收斂),2026-03-20 00:00:00,2540.TW,愛山林
True,1,-0.36666615804036456,False,賣出 (動能轉弱),2026-03-19 00:00:00,2926.TWO,誠品生活
True,1,-1.5,False,賣出 (動能轉弱),2026-03-20 00:00:00,3130.TW,一零四
True,1,-0.8666661580403646,False,觀察 (跌勢收斂),2026-03-20 00:00:00,3205.TWO,佰研
False,1,0.22499910990397132,True,強烈買入 (爆發),2026-03-20 00:00:00,3426.TWO,台興
True,1,0.6416664123535155,False,觀望 (動能減弱),2026-03-20 00:00:00,3466.TWO,德晉
True,1,-0.24999999999999997,False,賣出 (動能轉弱),2026-03-20 00:00:00,4153.TWO,鈺緯
True,1,-0.2666664123535156,False,賣出 (動能轉弱),2026-03-20 00:00:00,4726.TWO,永昕
True,1,0.04166634877522786,False,觀望 (動能減弱),2026-03-20 00:00:00,4972.TWO,湯石照明
True,1,0.28333282470703125,False,觀望 (動能減弱),2026-03-20 00:00:00,4987.TWO,科誠
True,1,0.28333314259847,False,觀望 (動能減弱),2026-03-20 00:00:00,5205.TWO,中茂
True,1,0.09166685740152994,False,觀望 (動能減弱),2026-03-20 00:00:00,5220.TWO,萬達光電
True,1,-0.33333460489908856,False,賣出 (動能轉弱),2026-03-20 00:00:00,5312.TWO,寶島科
True,1,0.08333333333333333,False,觀望 (動能減弱),2026-03-20 00:00:00,5348.TWO,正能量智能
True,1,-0.17166670163472494,False,觀察 (跌勢收斂),2026-03-20 00:00:00,5355.TWO,佳總
True,1,0.2666667302449544,False,觀望 (動能減弱),2026-03-20 00:00:00,5450.TWO,南良
True,1,0.05833339691162109,False,觀望 (動能減弱),2026-03-20 00:00:00,5514.TWO,三豐
True,1,0.019999980926513672,False,買入 (動能增強),2026-03-20 00:00:00,5907.TW,大洋-KY
True,1,0.20000076293945312,False,觀望 (動能減弱),2026-03-20 00:00:00,6023.TWO,元大期
True,1,0.75,False,買入 (動能增強),2026-03-20 00:00:00,6523.TWO,達爾膚
True,1,-0.0750001271565755,False,賣出 (動能轉弱),2026-03-20 00:00:00,6616.TWO,特昇-KY
True,1,-2.4166666666666665,False,賣出 (動能轉弱),2026-03-20 00:00:00,6655.TW,科定
True,1,0.11666647593180338,False,買入 (動能增強),2026-03-20 00:00:00,6661.TWO,威健生技
True,1,-0.5000003178914388,False,賣出 (動能轉弱),2026-03-20 00:00:00,6662.TWO,樂斯科
True,1,0.1333332061767578,False,買入 (動能增強),2026-03-20 00:00:00,6804.TWO,明係
True,1,-0.5166676839192709,False,觀察 (跌勢收斂),2026-03-20 00:00:00,6846.TWO,綠茵
True,1,0.8249994913736979,False,觀望 (動能減弱),2026-03-20 00:00:00,6875.TWO,國邑*
True,1,0.13333288828531897,False,買入 (動能增強),2026-03-20 00:00:00,6929.TWO,佑全
True,1,0.016666730244954426,False,買入 (動能增強),2026-03-20 00:00:00,6971.TWO,惠民實業
True,1,1.9166666666666667,False,買入 (動能增強),2026-03-20 00:00:00,7747.TWO,昕奇雲端
True,1,-0.28833357493082684,False,賣出 (動能轉弱),2026-03-19 00:00:00,8488.TW,吉源-KY
True,1,-0.5249996185302733,False,觀察 (跌勢收斂),2026-03-20 00:00:00,8941.TWO,關中
True,0,-0.07333342234293619,False,賣出 (動能轉弱),2026-03-20 00:00:00,0061.TW,元大寶滬深
False,0,-0.15833346048990884,True,強烈賣出 (跌破),2026-03-20 00:00:00,1108.TW,幸福
True,0,0.0950002670288086,False,買入 (動能增強),2026-03-20 00:00:00,1213.TW,大飲
True,0,-0.016666412353515625,False,觀察 (跌勢收斂),2026-03-20 00:00:00,1219.TW,福壽
True,0,-0.18333435058593756,False,觀察 (跌勢收斂),2026-03-20 00:00:00,1229.TW,聯華
True,0,-1.75,False,賣出 (動能轉弱),2026-03-20 00:00:00,1232.TW,大統益
True,0,0.3833325703938802,False,買入 (動能增強),2026-03-20 00:00:00,1240.TWO,茂生農經
True,0,-0.7499999999999999,False,觀察 (跌勢收斂),2026-03-20 00:00:00,1264.TWO,德麥
True,0,-2.083333333333333,False,賣出 (動能轉弱),2026-03-20 00:00:00,1268.TWO,漢來美食
True,0,-0.36666679382324213,False,觀察 (跌勢收斂),2026-03-20 00:00:00,1307.TW,三芳
True,0,0.5916665395100912,False,買入 (動能增強),2026-03-20 00:00:00,1312.TW,國喬
True,0,-0.5750007629394531,False,賣出 (動能轉弱),2026-03-20 00:00:00,1321.TW,大洋
False,0,0.2416667938232422,True,強烈買入 (爆發),2026-03-20 00:00:00,1323.TW,永裕
True,0,-0.18333307902018228,False,觀察 (跌勢收斂),2026-03-20 00:00:00,1324.TW,地球
True,0,0.10500001907348631,False,買入 (動能增強),2026-03-20 00:00:00,1340.TW,勝悅-KY
True,0,-0.02500009536743164,False,觀察 (跌勢收斂),2026-03-20 00:00:00,1416.TW,廣豐
False,0,0.0666667620340983,True,強烈買入 (爆發),2026-03-20 00:00:00,1417.TW,嘉裕
